time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
845576;0;368640;1;-5.4;0.0;4.5;n/a;n/a;n/a;25;18;4.8;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;0.0;7.0;0.0;4.0;0.0;0.50;1.00;0.50;0.50;3.5;0.50;0.0;0.50;0.50;7.5;0.50;0.0;0.0;0.0;6.0;0.0;0.50;2.0;15;0.50;0.50;1.00;1.5;0.50
847575;0;368640;1;-5.4;0.0;-6.4;n/a;n/a;n/a;25;18;3.8;2290.227051;0;0.0;0.0;0.0;28;0.0;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.1;19;0.95;0.0;0.0;0.0;7.0;0.0;2.5;0.0;0.95;0.45;13;0.45;4.0;0.0;0.45;0.95;0.0;7.0;0.0;0.0;0.0;0.0;7.5;0.0;0.45;1.5;3.0;0.0;0.0;0.95;1.5;0.0
849574;0;368640;1;-5.1;0.0;-0.67;n/a;n/a;n/a;25;18;4.0;2299.306152;0;0.0;0.0;0.0;28;0.0;17252.724609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;0.0;0.45;0.0;7.0;0.0;2.0;0.0;0.45;0.45;14;0.45;3.5;0.45;0.45;0.95;0.0;7.5;0.0;0.0;0.0;0.0;7.0;0.0;0.95;1.5;0.45;0.45;0.0;0.95;0.95;0.0
851573;0;368640;1;-5.3;0.0;-1.1;n/a;n/a;n/a;25;18;3.6;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;0.0;0.0;0.0;7.0;0.0;7.5;0.45;0.45;0.45;16;0.45;4.5;0.0;0.45;0.45;0.0;7.5;0.0;0.0;0.0;0.0;2.0;0.0;1.5;0.95;0.0;0.0;0.45;1.5;0.95;0.0
853572;0;368640;1;-5.4;0.0;0.58;n/a;n/a;n/a;25;18;3.6;2299.306152;0;0.0;0.0;0.0;28;0.0;17252.724609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.50;0.50;15;0.50;3.5;0.50;0.50;1.00;0.0;7.5;0.0;0.0;0.0;0.0;2.0;0.0;0.50;1.5;0.50;1.00;0.50;1.00;1.5;0.50
855571;0;368640;1;-5.5;0.0;-11;n/a;n/a;n/a;25;18;4.2;2300.446289;0;0.0;0.0;0.0;28;0.0;17261.279297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;0.0;0.0;0.0;7.0;0.0;7.0;0.0;1.00;1.00;7.5;0.50;3.5;0.0;0.50;1.00;0.50;7.5;0.0;0.0;0.0;0.0;2.5;0.0;1.5;1.00;7.5;0.50;0.0;1.00;1.00;0.0
857570;0;368640;1;-5.4;0.0;4.9;n/a;n/a;n/a;25;18;6.0;2290.227051;0;0.0;0.0;0.0;28;0.0;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.5;19;1.00;6.0;0.50;0.0;9.5;0.50;8.5;0.50;1.00;2.0;6.5;1.5;5.5;0.50;0.50;0.50;0.0;4.0;0.0;0.0;0.0;0.0;3.5;2.0;2.0;0.50;15;1.00;1.5;1.5;2.0;0.50
859569;0;368640;1;-5.4;0.0;-4.3;n/a;n/a;n/a;25;18;4.0;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.2;19;1.5;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.95;0.95;10.0;0.45;4.0;0.0;0.45;0.45;0.0;0.0;0.45;0.0;0.0;0.0;2.5;8.0;1.5;0.95;7.5;0.45;1.5;0.95;1.5;0.45
861568;0;368640;1;-5.4;0.0;6.2;n/a;n/a;n/a;25;18;4.4;2290.227051;0;0.0;0.0;0.0;28;0.0;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.1;19;0.45;8.0;0.0;0.0;7.0;0.0;0.0;7.0;0.45;0.45;0.95;0.45;4.0;0.45;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.45;0.95;0.95;15;0.45;0.0;1.5;2.0;0.45
863567;0;368640;1;-5.4;0.0;-2.0;n/a;n/a;n/a;25;18;4.4;2286.840820;0;0.0;0.0;0.0;28;0.0;17159.191406;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;7.0;0.0;0.0;7.0;0.0;0.0;7.0;0.50;1.00;0.0;0.50;3.5;0.0;0.50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.00;1.00;15;0.0;0.50;1.00;1.5;0.0
865566;0;368640;1;-5.4;0.0;3.4;n/a;n/a;n/a;25;18;4.2;2289.097168;0;0.0;0.0;0.0;28;0.0;21470.152344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;7.0;0.0;0.45;7.0;0.0;0.0;0.0;2.0;0.95;2.0;0.95;3.5;0.0;0.45;0.0;0.0;0.95;0.0;0.0;0.0;0.45;2.0;7.5;0.95;0.95;13;0.45;0.45;0.95;1.5;0.0
867565;0;368640;1;-5.5;0.0;-2.3;n/a;n/a;n/a;25;18;4.6;2289.097168;0;0.0;0.0;0.0;28;0.0;19323.136719;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;0.0;0.50;0.0;7.0;0.0;0.0;2.0;0.0;0.50;3.0;0.50;4.0;0.50;0.50;0.50;0.0;7.0;0.0;0.50;0.0;0.0;2.0;5.5;1.00;1.5;12;0.0;0.0;1.00;1.00;0.0
869564;0;368640;1;-5.6;0.0;-4.7;n/a;n/a;n/a;25;18;3.6;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.45;0.45;0.95;0.0;3.5;0.0;1.5;0.0;0.0;7.5;0.0;0.0;0.0;0.0;2.0;7.0;0.95;0.45;15;0.45;0.45;0.95;0.95;0.0
871563;0;368640;1;-5.5;0.0;6.5;n/a;n/a;n/a;25;18;4.2;2295.893066;0;0.0;0.0;0.0;28;0.0;17227.115234;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.2;19;0.50;2.5;0.0;0.0;8.0;0.0;0.0;0.50;0.50;1.00;2.0;0.50;4.5;0.50;1.00;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.50;8.5;1.5;0.50;15;0.50;0.0;1.00;2.0;0.0
873561;0;368640;1;-5.4;0.0;3.1;n/a;n/a;n/a;25;18;3.8;2286.840820;0;0.0;0.0;0.0;28;0.0;19304.089844;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.3;19;0.95;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.95;0.45;20;0.45;5.0;0.45;0.45;0.45;0.45;8.5;0.0;0.45;0.0;0.0;0.0;9.5;1.5;0.95;0.45;0.45;0.45;1.5;2.5;0.45
875560;0;368640;1;-5.5;0.0;1.4;n/a;n/a;n/a;25;18;4.4;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;2.5;0.0;0.0;7.0;0.0;0.45;2.0;0.0;0.95;11;0.45;3.5;0.0;0.45;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;5.5;0.45;2.5;4.5;0.95;0.45;1.5;0.95;1.5
877559;0;368640;1;-5.5;0.0;7.1;n/a;n/a;n/a;25;18;4.2;2297.029785;0;0.0;0.0;0.0;28;0.0;19390.099609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;2.0;0.0;0.0;7.0;0.0;0.0;1.00;1.00;0.50;13;0.50;4.0;0.50;0.50;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;6.5;0.50;1.5;2.0;0.0;0.50;1.00;1.5;1.00
879558;0;368640;1;-5.6;0.0;1.7;n/a;n/a;n/a;25;18;3.2;2289.097168;0;0.0;0.0;0.0;28;0.0;21470.152344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.4;19;0.95;3.0;0.0;0.0;9.5;0.0;0.0;9.5;0.45;0.0;0.45;0.0;5.0;0.0;0.45;0.95;0.0;8.5;0.45;0.0;0.0;0.0;0.0;0.45;0.45;2.0;19;0.45;0.45;0.95;1.5;0.45
881557;0;368640;1;-5.5;0.0;3.0;n/a;n/a;n/a;25;18;5.0;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.1;19;1.00;2.5;0.50;0.0;1.5;0.0;0.0;2.5;0.50;2.0;12;0.50;4.0;0.50;0.50;1.5;0.0;7.0;0.0;0.0;0.50;0.0;6.5;6.0;1.00;1.5;6.0;0.50;0.0;1.5;1.00;0.50
883556;0;368640;1;-5.6;0.0;2.3;n/a;n/a;n/a;25;18;4.4;2294.757568;0;0.0;0.0;0.0;28;0.0;21523.244141;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.5;19;1.00;3.5;0.0;0.50;0.0;0.0;0.0;0.50;1.5;0.0;21;0.50;5.0;0.50;0.50;0.0;0.0;9.5;0.0;0.0;0.0;0.0;10;11;0.50;2.0;2.0;0.50;0.50;1.5;1.5;0.0
885555;0;368640;1;-5.5;0.0;6.6;n/a;n/a;n/a;25;18;3.4;2298.167480;0;0.0;0.0;0.0;28;0.0;17244.179688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.5;19;1.5;3.5;0.0;0.0;0.0;0.0;2.0;4.0;2.5;6.0;20;1.00;6.5;0.50;1.00;2.0;0.0;9.0;0.50;0.0;0.50;0.50;8.0;8.5;1.5;2.5;1.5;2.0;1.00;1.5;2.5;0.0
887554;0;368640;1;-5.5;0.0;-6.4;n/a;n/a;n/a;25;18;4.0;2286.840820;0;0.0;0.0;0.0;28;0.0;17159.191406;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;2.0;0.0;0.0;0.0;0.0;7.5;1.5;0.0;0.95;15;0.45;3.5;0.45;0.45;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;5.5;0.95;2.0;0.95;0.0;0.0;1.5;0.95;0.45
889553;0;368640;1;-5.6;0.0;3.1;n/a;n/a;n/a;25;18;4.0;2294.757568;0;0.0;0.0;0.0;28;0.0;19370.919922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;1.00;2.5;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.00;15;0.50;3.5;0.0;1.00;0.50;0.0;6.5;0.0;0.50;0.0;0.0;0.0;7.0;0.0;1.00;1.00;0.50;0.50;1.00;1.00;0.0
891552;0;368640;1;-5.5;0.0;4.2;n/a;n/a;n/a;25;18;4.0;2285.714355;0;0.0;0.0;0.0;28;0.0;19294.582031;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.5;19;1.00;3.5;0.0;0.0;0.0;0.0;10;0.50;2.0;1.00;7.0;0.50;5.5;0.0;0.50;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;11;0.50;1.00;15;0.0;0.50;2.0;2.0;0.50
893551;0;368640;1;-5.5;0.0;4.5;n/a;n/a;n/a;25;18;3.8;2287.968506;0;0.0;0.0;0.0;28;0.0;19313.609375;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.45;2.0;0.0;0.0;0.0;0.0;0.45;5.5;0.45;0.95;7.0;0.95;4.0;0.45;0.95;0.0;0.0;6.0;0.45;0.45;0.45;0.0;0.0;7.0;0.45;1.5;8.5;0.45;0.0;0.95;0.95;0.0
895550;0;368640;1;-5.5;0.0;0.17;n/a;n/a;n/a;25;18;4.0;2294.757568;0;0.0;0.0;0.0;28;0.0;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.95;6.5;0.45;0.0;0.0;0.0;0.0;6.0;0.95;2.0;0.45;0.0;3.5;0.0;0.0;0.45;0.0;2.5;0.0;0.0;0.0;0.0;0.0;7.5;0.0;2.5;15;0.95;0.45;2.0;1.5;0.45
897549;0;368640;1;-5.5;0.0;5.0;n/a;n/a;n/a;25;18;3.4;2294.757568;0;0.0;0.0;0.0;28;0.0;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;1.00;6.5;0.0;0.0;0.50;0.0;0.0;5.5;0.0;0.50;0.0;0.0;4.0;0.0;0.50;0.0;0.50;2.0;0.0;0.50;0.0;0.0;0.0;7.5;0.50;1.5;15;0.0;1.00;1.00;2.0;0.0
899548;0;368640;1;-5.5;0.0;3.1;n/a;n/a;n/a;25;18;4.6;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;1.00;6.5;0.0;0.50;0.0;0.50;0.0;6.0;0.50;0.50;0.50;0.50;3.5;0.0;0.50;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.5;0.50;1.00;15;0.50;0.0;1.5;1.00;1.00
901547;0;368640;1;-5.5;0.0;5.0;n/a;n/a;n/a;25;18;3.8;2292.490234;0;0.0;0.0;0.0;28;0.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.50;4.5;0.0;0.0;0.0;0.0;0.0;6.5;1.00;1.00;0.0;1.00;3.5;1.00;0.50;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;1.5;15;0.0;0.50;1.00;1.00;0.50
903546;0;368640;1;-5.5;0.0;4.4;n/a;n/a;n/a;25;18;4.4;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.95;2.0;0.0;0.0;0.45;0.0;0.0;7.5;0.45;0.45;0.45;0.45;4.0;0.45;0.45;0.45;0.0;6.5;0.0;0.0;0.0;0.0;0.0;6.0;0.45;0.95;15;0.45;0.45;0.95;1.5;0.45
905545;0;368640;1;-5.5;0.0;-5.5;n/a;n/a;n/a;25;18;4.2;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.50;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.50;0.0;0.0;0.0;3.5;0.50;0.50;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.50;15;0.0;0.50;1.00;1.00;0.0
907544;0;368640;1;-5.5;0.0;-8.1;n/a;n/a;n/a;25;18;4.2;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;6.5;0.50;0.50;0.50;0.50;0.50;7.5;1.00;1.5;14;1.00;4.5;0.50;0.50;0.50;1.5;3.0;0.50;0.0;0.50;0.50;0.50;1.00;2.0;2.0;2.5;1.00;1.00;1.5;1.5;1.00
909543;0;368640;1;-5.5;0.0;4.1;n/a;n/a;n/a;25;18;3.6;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;8.0;6.5;0.45;0.0;0.0;0.0;0.0;7.0;0.0;0.45;7.0;0.0;3.5;0.45;0.45;0.45;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.95;0.45;10;0.0;0.45;1.5;1.5;0.95
911542;0;368640;1;-5.5;0.0;-5.3;n/a;n/a;n/a;25;18;3.8;2292.490234;0;0.0;0.0;0.0;28;0.0;21501.976562;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.4;19;10.0;9.5;0.0;0.0;0.0;0.0;0.0;3.0;1.5;1.5;7.0;0.45;5.0;0.0;0.95;0.45;0.0;3.5;7.0;0.45;0.0;0.0;0.0;0.0;0.95;0.95;14;0.45;0.0;2.0;2.5;0.0
913541;0;368640;1;-5.5;0.0;0.76;n/a;n/a;n/a;25;18;4.4;2295.893066;0;0.0;0.0;0.0;28;0.0;19380.503906;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;7.5;6.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;0.0;4.5;0.0;0.50;0.0;0.0;0.50;6.0;0.0;0.0;0.0;0.0;0.0;0.50;1.5;0.50;0.0;0.50;1.5;1.5;0.50
915540;0;368640;1;-5.5;0.0;15;n/a;n/a;n/a;25;18;4.2;2289.097168;0;0.0;0.0;0.0;28;0.0;19323.136719;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;7.0;2.0;0.0;0.0;0.0;0.0;0.45;0.45;0.95;0.0;0.45;3.5;0.0;0.45;0.45;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;16;0.45;0.0;0.95;0.95;0.0
917539;0;368640;1;-5.5;0.0;-0.18;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;2.5;7.5;2.5;0.50;0.50;0.0;0.0;0.0;0.50;0.50;0.50;0.50;4.5;0.50;1.00;0.0;5.5;0.50;6.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;14;0.50;1.00;1.00;1.5;0.0
919538;0;368640;1;-5.5;0.0;-2.9;n/a;n/a;n/a;25;18;4.8;2280.098389;0;0.0;0.0;0.0;28;0.0;17108.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;7.5;7.0;2.0;0.0;0.0;0.0;0.50;0.0;0.50;0.50;0.0;0.50;4.0;0.0;1.00;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.50;1.5;15;0.50;1.00;1.5;1.00;0.50
921537;0;368640;1;-5.5;0.0;9.5;n/a;n/a;n/a;25;18;4.6;2289.097168;0;0.0;0.0;0.0;28;0.0;21470.152344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;5.0;7.0;3.5;0.0;0.0;0.50;0.0;0.0;0.50;0.50;6.0;0.50;3.5;0.50;0.50;0.0;2.5;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.5;1.00;9.5;0.0;1.00;1.00;1.5;0.0
923536;0;368640;1;-5.5;0.0;-2.6;n/a;n/a;n/a;25;18;4.0;2284.588867;0;0.0;0.0;0.0;28;0.0;21427.867188;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;7.5;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.45;3.5;0.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.45;1.5;15;0.45;0.45;0.95;1.5;0.45
925535;0;368640;1;-5.5;0.0;6.2;n/a;n/a;n/a;25;18;4.8;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;7.5;5.5;0.50;0.50;0.0;0.0;0.0;2.0;1.5;4.5;1.5;5.0;1.00;1.00;1.00;7.0;0.0;3.5;0.50;0.50;0.50;0.50;0.0;1.5;4.5;12;1.5;10;2.0;2.5;0.50
927534;0;368640;1;-5.5;0.0;2.3;n/a;n/a;n/a;25;18;4.6;2292.490234;0;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;6.0;7.0;2.5;0.50;0.0;0.0;0.0;0.0;0.50;1.5;13;0.50;3.5;0.50;1.5;0.0;2.0;0.0;6.0;0.0;0.50;0.0;0.0;0.50;2.0;2.0;1.5;0.50;2.0;1.5;1.00;0.50
929533;0;368640;1;-5.5;0.0;-4.3;n/a;n/a;n/a;25;18;3.8;2298.167480;0;0.0;0.0;0.0;28;0.0;19399.703125;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;7.0;6.5;4.0;0.0;0.0;0.0;0.0;0.0;0.45;0.45;7.5;0.45;4.0;0.0;0.95;0.45;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.45;2.0;8.0;0.0;0.0;0.95;0.95;0.45
931532;0;368640;1;-5.5;0.0;7.1;n/a;n/a;n/a;25;18;3.8;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;6.0;7.0;6.5;0.45;0.0;0.45;0.45;0.0;0.45;0.95;4.0;0.45;3.5;0.45;1.5;0.0;1.5;0.45;1.5;0.0;0.0;0.0;0.0;0.0;0.45;3.0;11;0.45;0.45;1.5;1.5;0.45
933531;0;368640;1;-5.6;0.0;-1.5;n/a;n/a;n/a;25;18;3.2;2292.490234;20;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;7.0;6.5;2.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;0.50;4.0;0.50;0.50;0.50;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;2.0;15;0.0;0.0;0.50;2.0;0.50
935530;0;368640;1;-5.6;0.0;1.4;n/a;n/a;n/a;25;18;5.2;2284.588867;0;0.0;0.0;0.0;28;0.0;17142.294922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;7.5;4.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.0;3.5;0.0;0.45;0.45;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.45;2.0;15;0.95;0.45;0.95;1.5;0.45
937529;0;368640;1;-5.5;0.0;2.4;n/a;n/a;n/a;25;18;4.4;2281.219238;0;0.0;0.0;0.0;28;0.0;19256.636719;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;3.0;5.0;5.5;0.50;0.50;0.0;0.0;0.0;1.5;1.00;12;0.50;3.5;0.50;0.50;0.0;5.0;2.0;1.5;1.5;0.0;0.50;0.0;0.0;2.0;1.5;3.0;0.50;1.00;1.5;1.5;0.50
939528;0;368640;1;-5.5;0.0;2.8;n/a;n/a;n/a;25;18;5.0;2290.227051;0;0.0;0.0;0.0;28;0.0;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;7.0;7.0;0.45;2.0;0.0;0.0;0.0;0.0;1.5;0.95;15;0.45;4.0;0.0;0.95;0.45;0.0;0.0;6.5;0.45;0.0;0.0;0.0;0.0;2.0;0.95;0.45;0.45;0.0;1.5;1.5;0.0
941527;0;368640;1;-5.5;0.0;-0.62;n/a;n/a;n/a;25;18;3.6;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;6.0;6.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.45;13;0.95;3.5;0.45;0.0;0.0;0.0;1.5;6.0;0.95;0.0;0.0;0.0;0.0;2.5;0.95;2.5;0.0;0.45;0.95;1.5;0.45
943526;0;368640;1;-5.5;0.0;2.9;n/a;n/a;n/a;25;18;4.0;2292.490234;0;0.0;0.0;0.0;28;0.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;7.5;0.50;2.0;0.0;0.0;0.0;0.0;1.00;1.00;1.00;0.50;3.5;0.0;0.50;0.0;0.0;6.5;6.5;0.0;1.00;0.0;0.0;0.0;1.5;1.00;15;0.50;0.0;1.5;1.00;0.0
945525;0;368640;1;-5.5;0.0;-5.8;n/a;n/a;n/a;25;18;4.2;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;7.5;0.0;0.0;2.0;0.0;0.0;0.0;0.45;0.45;15;0.45;3.5;0.45;0.45;0.0;0.0;6.5;6.5;0.0;0.95;0.0;0.0;0.0;0.45;2.0;0.0;0.45;0.45;0.95;1.5;0.45
947524;0;368640;1;-5.5;0.0;2.7;n/a;n/a;n/a;25;18;4.0;2284.588867;0;0.0;0.0;0.0;28;0.0;17142.294922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;6.5;4.5;0.0;2.0;0.0;0.0;0.50;1.5;1.5;14;0.50;4.0;0.0;0.50;0.50;0.0;2.5;6.5;0.0;1.00;0.50;1.00;0.0;1.00;3.0;2.0;0.50;0.0;1.00;1.00;0.0
949523;0;368640;1;-5.6;0.0;0.11;n/a;n/a;n/a;25;18;3.6;2284.588867;0;0.0;0.0;0.0;28;0.0;17142.294922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.45;7.0;7.0;0.0;0.95;0.0;1.5;0.0;0.45;0.95;4.5;0.0;4.0;0.45;0.45;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.95;1.5;2.0;10;0.45;0.45;0.95;1.5;0.0
951522;0;368640;1;-5.5;0.0;-6.3;n/a;n/a;n/a;25;18;4.2;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.00;7.0;6.0;0.50;0.0;0.0;0.50;0.0;1.00;0.50;0.50;1.00;3.5;0.0;0.50;0.50;0.0;0.0;7.0;0.50;0.0;0.0;0.0;2.0;1.00;1.00;15;0.50;0.50;1.5;1.00;0.50
953521;0;368640;1;-5.6;0.0;9.3;n/a;n/a;n/a;25;18;4.6;2286.840820;0;0.0;0.0;0.0;28;0.0;21448.990234;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;7.5;7.0;7.0;0.45;0.0;0.95;0.0;0.45;0.45;0.0;0.0;3.5;0.45;0.45;0.0;0.45;0.0;0.0;0.45;0.0;0.0;0.0;2.0;1.5;2.0;15;0.45;0.0;0.95;0.95;0.45
955520;0;368640;1;-5.6;0.0;12;n/a;n/a;n/a;25;18;3.4;2291.357910;0;0.0;0.0;0.0;28;0.0;23640.494141;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.5;7.5;6.5;0.0;0.0;0.0;0.0;0.0;0.50;0.0;8.0;0.50;3.5;0.0;0.50;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;1.5;2.0;0.50;7.5;0.50;0.50;1.00;1.5;0.0
957519;0;368640;1;-5.6;0.0;8.7;n/a;n/a;n/a;25;18;4.4;2291.357910;0;0.0;0.0;0.0;28;0.0;19342.222656;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;1.5;3.0;6.5;3.5;0.45;0.0;0.45;1.5;1.5;0.95;0.95;0.45;4.0;0.45;0.45;0.45;0.0;4.5;0.45;3.5;0.0;0.0;0.0;0.45;2.5;0.45;15;0.45;0.45;1.5;1.5;0.45
